REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110012694110,SANTA MARIA LANDFILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110012694110,34.952597,-120.384126
110001158167,ARCOSA LIGHTWEIGHT - FRAZIER PARK,4,6.0,http://echo.epa.gov/detailed-facility-report?fid=110001158167,34.7666,-119.0447
110028134873,AERA ENERGY LLC,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110028134873,34.310556,-119.292778
110010419644,SENECA RESOURCES CORPORATION,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010419644,34.47448,-118.89461000000001
110001173989,COLD CANYON LANDFILL SOLID WASTE DS,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001173989,35.18417,-120.59792
110062713559,TERRAVANT WINERY,0,,http://echo.epa.gov/detailed-facility-report?fid=110062713559,34.608740000000004,-120.20205
110010371757,PCEC ORCUTT HILL FOX LEASE,0,,http://echo.epa.gov/detailed-facility-report?fid=110010371757,34.931389,-120.401944
110001181266,PLATFORM HABITAT,0,,http://echo.epa.gov/detailed-facility-report?fid=110001181266,34.7355,-120.045502
110013689641,A. J. DIANI CONSTRUCTION (UNION SCHOOL),0,,http://echo.epa.gov/detailed-facility-report?fid=110013689641,34.44716,-119.82037
110013821203,VENOCO-ELLWOOD (BEACHFRONT LEASE),0,,http://echo.epa.gov/detailed-facility-report?fid=110013821203,34.429167,-119.91194399999999
110010465040,VENOCO-ELLWOOD-PLATFORM HOLLY,0,,http://echo.epa.gov/detailed-facility-report?fid=110010465040,34.429167,-119.91194399999999
110017433883,CELITE CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110017433883,34.600471,-120.454797
110010465200,HALLADOR - SOUTH CUYAMA,0,,http://echo.epa.gov/detailed-facility-report?fid=110010465200,34.9343,-119.6139
110064433411,UNIVERSITY OF CALIFORNIA SANTA BARBARA (UCSB),0,,http://echo.epa.gov/detailed-facility-report?fid=110064433411,34.41254,-119.84813
110054916864,VENOCO S. ELLWOOD ONSHORE OIL AND GAS PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110054916864,34.431111,-119.911667
110010627919,VANDENBERG AFB,0,,http://echo.epa.gov/detailed-facility-report?fid=110010627919,34.732490000000006,-120.57043999999999
110021311490,LA GOLETA,0,,http://echo.epa.gov/detailed-facility-report?fid=110021311490,34.438666,-119.62601599999999
110010419617,CALIFORNIA RESOURCES PRODUCTION CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110010419617,34.323303,-119.345451
110000481817,GREKA REFINING COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110000481817,34.929609,-120.51199799999999
110006820280,CALPORTLAND CONSTRUCTION - ROCKY CANYON,0,,http://echo.epa.gov/detailed-facility-report?fid=110006820280,35.47337,-120.61211000000002
