Program,State,CD,Facilities,Percent
CAA,OH,,51,0.708136628714246
CWA,OH,,1951,52.47444862829478
RCRA,OH,,224,1.1604413821685748
CAA,OH,5,5,1.3850415512465373
CWA,OH,5,166,49.55223880597015
RCRA,OH,5,12,0.8915304606240713
