Date,Count
2001,472
2002,728
2003,1004
2004,681
2005,660
2006,483
2007,442
2008,381
2009,387
2010,564
2011,558
2012,615
2013,571
2014,626
2015,611
2016,1243
2017,936
2018,1019
2019,1091
2020,661
