Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,5,2,0.6230529595015576
CWA,GA,5,132,6.5967016491754125
RCRA,GA,5,11,2.330508474576271
