Date,Amount,Count
2001,8000.0,1
2002,0.0,0
2003,0.0,2
2004,100000.0,3
2005,475000.0,13
2006,101725.0,28
2007,1375.0,2
2008,2800.0,2
2009,0.0,0
2010,0.0,0
2011,0.0,0
2012,490000.0,5
2013,153000.0,3
2014,57200.0,4
2015,102021.27,8
2016,1134408.0,3
2017,0.0,1
2018,1200.0,1
2019,365513.0,6
2020,0.0,2
