Program,State,CD,Facilities,Percent
CAA,AZ,,5,1.25
CWA,AZ,,84,10.5
RCRA,AZ,,39,0.9215500945179583
CAA,AZ,5,0,0.0
CWA,AZ,5,2,12.5
RCRA,AZ,5,2,0.6968641114982579
