Date,Count
2001,71
2002,307
2003,255
2004,321
2005,355
2006,468
2007,437
2008,451
2009,389
2010,440
2011,386
2012,363
2013,412
2014,344
2015,82
2016,78
2017,79
2018,58
2019,71
2020,51
