Date,Sum_District,Sum_State
2010,8516594.748,62291718.16558298
2011,8201121.768,60272850.71891801
2012,7785375.914,56949852.692845
2013,6983154.687999999,54790941.82600002
2014,7746320.7979999995,55317241.45799999
2015,6833198.305999999,50712136.37600003
2016,6644214.943999999,46602433.046
2017,7481650.098000002,50712928.14499999
2018,7699048.452,55902139.555999994
