Program,State,CD,Facilities,Percent
CAA,SC,,17,0.7688828584350972
CWA,SC,,544,19.868517165814463
RCRA,SC,,64,1.2620784855058176
CAA,SC,7,2,0.8928571428571428
CWA,SC,7,79,34.34782608695652
RCRA,SC,7,3,0.5494505494505495
