Date,Count
2001,253
2002,271
2003,266
2004,260
2005,282
2006,302
2007,325
2008,313
2009,314
2010,321
2011,329
2012,351
2013,362
2014,436
2015,397
2016,397
2017,433
2018,352
2019,507
2020,169
