Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,11,2,0.8658008658008658
CWA,GA,11,118,3.3437234344006797
RCRA,GA,11,2,0.6230529595015576
