Date,Amount,Count
2001,89398.0,23
2002,10500.0,26
2003,70350.0,18
2004,13000.0,21
2005,141225.0,14
2006,63210.0,26
2007,20000.0,17
2008,94975.0,44
2009,174087.5,42
2010,65575.0,19
2011,18000.0,12
2012,96639.87,13
2013,38399.5,22
2014,24913.0,20
2015,44900.0,28
2016,65526.22,30
2017,79096.0,20
2018,53927.0,18
2019,59549.0,19
2020,91506.0,18
