Date,Count
2001,2
2002,4
2003,0
2004,1
2005,7
2006,4
2007,2
2008,1
2009,1
2010,1
2011,3
2012,1
2013,4
2014,2
2015,3
2016,0
2017,2
2018,2
2019,0
2020,1
