Date,Count
2001,47
2002,66
2003,32
2004,62
2005,76
2006,116
2007,80
2008,49
2009,88
2010,78
2011,51
2012,68
2013,59
2014,52
2015,54
2016,45
2017,36
2018,34
2019,18
2020,10
