,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
49864,LONESTAR FIBERGLASS POOLS KINGSBURY PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021017843,29.655512,-97.744546
88479,VIBORAS A COMPRESSOR STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110015737407,26.951944,-98.035556
93820,"REPUBLIC PLASTICS, LTD.",12,,http://echo.epa.gov/detailed-facility-report?fid=110022940200,29.58778,-98.04333
32295,RED EWALD,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000599736,28.855789,-97.886602
6262,VALERO THREE RIVERS REFINERY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000464462,28.456667,-98.190277
65215,THREE RIVERS GAS PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110037527218,28.405890000000007,-98.13564
66996,RBC MANUFACTURING,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005171018,26.15383,-98.27872
1777,"RIO NOGALES POWER PROJECT, LP",0,,http://echo.epa.gov/detailed-facility-report?fid=110014433700,29.594471,-97.970502
2254,1776 ENERGY OPERATORS-BORDOVSKY 2H FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070360359,28.966344,-97.903707
3044,PALACE DRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001876569,26.224220000000006,-98.22725
3064,1836 RESOURCES-BEICKER 9H 10H 11H TANK BATTERY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070520716,28.895096,-98.116613
9506,EDINBURG,0,,http://echo.epa.gov/detailed-facility-report?fid=110012703137,26.380086,-98.144
9823,EOG RESOURCES VIRGIL PRODUCTION FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070379971,29.117174,-97.813772
12450,LAZARUS ENERGY NIXON REFINERY,0,,http://echo.epa.gov/detailed-facility-report?fid=110037848498,29.261336,-97.786582
13022,MCALLEN RANCH CENTRAL PRODUCTION FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110007202446,26.61944,-98.31667
13462,KELSEY COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110035784309,26.800277,-98.419166
13772,RECOIL RESOURCES OPERATING-DAVIS CENTRAL FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070361590,29.100724,-97.955326
14485,EOG RESOURCES LLOYD AND BOWERS PRODUCTION FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070380183,29.065991,-97.799687
15473,VIBORAS B,0,,http://echo.epa.gov/detailed-facility-report?fid=110007395470,26.921940000000006,-98.044441
16867,EOG RESOURCES MILTON AND GREENLOW PRODUCTION FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070380066,29.063491,-97.840273
