Date,Count
2001,72
2002,134
2003,72
2004,117
2005,98
2006,120
2007,66
2008,142
2009,152
2010,185
2011,159
2012,147
2013,145
2014,108
2015,236
2016,111
2017,52
2018,55
2019,93
2020,6
