Date,Count
2001,22
2002,23
2003,41
2004,35
2005,35
2006,23
2007,40
2008,73
2009,56
2010,54
2011,71
2012,54
2013,67
2014,55
2015,56
2016,43
2017,39
2018,50
2019,28
2020,6
