Program,State,CD,Facilities,Percent
CAA,RI,,2,0.4016064257028112
CWA,RI,,91,16.049382716049383
RCRA,RI,,74,2.309612983770287
CAA,RI,1,1,0.36363636363636365
CWA,RI,1,41,15.648854961832063
RCRA,RI,1,32,2.1206096752816435
