,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
74934,SOUTHLAKE REFINED PRODUCTS TERMINAL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000599148,32.9175,-97.123333
7964,IRVING TERMINAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110000456532,32.83741,-96.93535
32004,HENSLEY INDUSTRIES,1,,http://echo.epa.gov/detailed-facility-report?fid=110000457470,32.892959999999995,-96.90604
87,EULESS EXXON SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878200,32.836870000000005,-97.09996
509,ARROW INDUSTRIES,0,,http://echo.epa.gov/detailed-facility-report?fid=110007195659,32.95332,-96.86313
1317,STANLEY BLACK AND DECKER,0,,http://echo.epa.gov/detailed-facility-report?fid=110010659714,32.91658,-96.90537
1415,"LASTING PRODUCTS, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110001866883,32.92236,-96.90653
1633,DRY CLEAN SUPER CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001995388,32.988609999999994,-96.89019
3660,COUNTRY EXPRESS CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110005071974,32.9689,-96.85382
6006,BAY 1 PAINT BOOTH,0,,http://echo.epa.gov/detailed-facility-report?fid=110006529104,32.87944,-97.03556
6355,$1.79 CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110012164460,32.82367,-97.18681
6998,ONE HOUR MARTINIZING DRY CLEANING,0,,http://echo.epa.gov/detailed-facility-report?fid=110001876337,32.934439000000005,-96.952023
7492,COUNTRY CLUB CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001871546,32.948621,-96.870931
7519,DALLAS FORT WORTH INTRNTNL. AIRPORT,0,,http://echo.epa.gov/detailed-facility-report?fid=110007181432,32.888611,-97.065278
8655,FOUR SEASONS GRAPEVINE MANUFACTURING OPE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000459094,32.9345,-97.10036
9166,TOWN & COUNTRY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110012164433,32.88111,-97.08308
9497,KEES CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110012164399,32.84006,-97.08267
10364,MHL DRY CLEANING,0,,http://echo.epa.gov/detailed-facility-report?fid=110001995707,32.998931,-96.905944
11848,REX CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001871403,33.01182,-96.85958
12296,FOUR SEASONS CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110006533457,32.97413,-96.88979
