REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110070089953,HONEYVILLE,13,,http://echo.epa.gov/detailed-facility-report?fid=110070089953,34.090996000000004,-117.55243700000001
110070095724,HAMILTON FAMILY BREWERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070095724,34.088039,-117.591893
110070089463,ROBERTSONS REDLANDS PLANTS,11,,http://echo.epa.gov/detailed-facility-report?fid=110070089463,34.09879,-117.20873
110070092738,RETAIL AND OFFICE CENTER,11,,http://echo.epa.gov/detailed-facility-report?fid=110070092738,34.10689,-117.5948
110064887314,EVOLUTION FRESH,9,,http://echo.epa.gov/detailed-facility-report?fid=110064887314,34.09381,-117.55155
110070091697,MOUNTAIN GROVE,9,,http://echo.epa.gov/detailed-facility-report?fid=110070091697,34.0753,-117.2053
110070089489,SIERRAS TRUCK  AUTO NO 1,9,,http://echo.epa.gov/detailed-facility-report?fid=110070089489,34.11391,-117.30351999999999
110000479401,TELEDYNE CONTINENTAL MOTORS BATTERY PRODUCTS OPERATION,9,,http://echo.epa.gov/detailed-facility-report?fid=110000479401,34.06649,-117.19391
110070090182,STOCKPILE SITE PATTON,9,,http://echo.epa.gov/detailed-facility-report?fid=110070090182,34.13803,-117.21451
110070089528,SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110070089528,34.09579,-117.24738
110008266777,CITATION PRECISION,7,,http://echo.epa.gov/detailed-facility-report?fid=110008266777,34.09462,-117.56516
110070089504,METAL COATERS CALIFORNIA,7,,http://echo.epa.gov/detailed-facility-report?fid=110070089504,34.08786,-117.58027
110070090083,TARGET T3806  T3807,7,,http://echo.epa.gov/detailed-facility-report?fid=110070090083,34.14143,-117.4184
110070094184,SPECIALTY ENGINEERING AND MANUFACTURING CO,6,,http://echo.epa.gov/detailed-facility-report?fid=110070094184,34.074059999999996,-117.26503999999998
110070415823,UNICAL MRO INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110070415823,34.10233,-117.22124
110039472219,CITY OF SAN BERNARDINO WRF,5,,http://echo.epa.gov/detailed-facility-report?fid=110039472219,34.071137,-117.28781599999999
110065760297,GRAND CENTRAL STATION AUTO PARTS,5,,http://echo.epa.gov/detailed-facility-report?fid=110065760297,34.203340000000004,-117.38382
110070090884,BARTON RD  & MT. VERNON AVE,5,,http://echo.epa.gov/detailed-facility-report?fid=110070090884,34.03391,-117.31362
110070094440,KLEEN BLAST RANCHO CUCAMONGA,4,,http://echo.epa.gov/detailed-facility-report?fid=110070094440,34.090922,-117.58949399999999
110055987339,COLTON WWTF,4,,http://echo.epa.gov/detailed-facility-report?fid=110055987339,34.050596,-117.333082
