REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110031036705,IS DEVELOPMENT,0,,http://echo.epa.gov/detailed-facility-report?fid=110031036705,33.62887,-111.91253999999999
110030916631,MARICOPA READY MIX CONCRETE,0,,http://echo.epa.gov/detailed-facility-report?fid=110030916631,33.519940000000005,-111.92586999999999
110037083410,WESTCOR,0,,http://echo.epa.gov/detailed-facility-report?fid=110037083410,33.59268,-111.97892
110070507480,APS - ALIGNED ENERGY DATA CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110070507480,33.654724,-112.110141
110028006299,SALT RIVER SAND/ROCK - BEELINE PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110028006299,33.5,-111.79
110000470455,SUMCO SOUTHWEST CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110000470455,33.66596,-111.9737
110031480742,SALT RIVER SAND/ROCK - DOBSON PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110031480742,33.45133,-111.874766
110001693418,HOLIDAY INN (OLD TOWN SCOTTSDALE),0,,http://echo.epa.gov/detailed-facility-report?fid=110001693418,33.49491,-111.92376999999999
110013331215,TRI-CITIES ENERGY LANDFILL (POWER PLANT),0,,http://echo.epa.gov/detailed-facility-report?fid=110013331215,33.485620000000004,-111.819534
110005970191,BARCLAY GROUP INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110005970191,33.555009999999996,-111.89481
110022481991,"HANCOCK MTH COMMUNITIES, INC",0,,http://echo.epa.gov/detailed-facility-report?fid=110022481991,33.64484,-111.89703999999999
110002572252,SKUNK CREEK LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110002572252,33.712270000000004,-112.12901000000001
110002061465,D.R. HORTON,0,,http://echo.epa.gov/detailed-facility-report?fid=110002061465,33.62993,-112.0134
110012150331,PULICE CONSTRUCTION INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110012150331,33.57484,-112.10297
