Date,Amount,Count
2001,123950.0,53
2002,58090.0,106
2003,146880.0,65
2004,74400.0,44
2005,0.0,31
2006,25450.0,70
2007,29350.0,62
2008,11400.0,24
2009,2400.0,26
2010,20449.0,50
2011,49600.0,33
2012,33700.0,25
2013,4400.0,23
2014,45800.0,23
2015,75200.0,39
2016,294375.0,36
2017,3438.0,36
2018,21800.0,42
2019,71330.0,58
2020,3000.0,14
