Program,State,CD,Facilities,Percent
CAA,IN,,160,8.639308855291576
CWA,IN,,912,7.800205268559698
RCRA,IN,,190,2.183657050913688
CAA,IN,2,22,6.606606606606606
CWA,IN,2,93,8.24468085106383
RCRA,IN,2,31,2.29459659511473
