Program,State,CD,Facilities,Percent
CAA,WA,,18,2.5495750708215295
CWA,WA,,2959,72.20595412396291
RCRA,WA,,153,4.02313962661057
CAA,WA,6,4,5.194805194805195
CWA,WA,6,296,72.1951219512195
RCRA,WA,6,11,3.741496598639456
