Date,Count
2001,9
2002,7
2003,2
2004,2
2005,3
2006,7
2007,5
2008,10
2009,7
2010,13
2011,9
2012,14
2013,6
2014,10
2015,11
2016,14
2017,9
2018,8
2019,9
2020,3
