Date,Amount,Count
2001,0.0,5
2002,0.0,6
2003,0.0,1
2004,0.0,8
2005,0.0,6
2006,0.0,6
2007,0.0,2
2008,35000.0,3
2009,3226124.0,10
2010,137399.0,10
2011,501775.0,14
2012,55741.0,8
2013,9730734.0,16
2014,184151.0,7
2015,53000.0,5
2016,162313.0,12
2017,288081.0,15
2018,214828.0,8
2019,1073069.0,8
2020,20725.0,4
