Program,State,CD,Facilities,Percent
CAA,TX,,278,5.009911695801046
CWA,TX,,2664,6.977475117862755
RCRA,TX,,369,2.504241601628775
CAA,TX,14,43,18.29787234042553
CWA,TX,14,158,14.990512333965844
RCRA,TX,14,20,2.666666666666667
