Program,State,CD,Facilities,Percent
CAA,CA,,185,13.633014001473839
CWA,CA,,1363,12.946428571428573
RCRA,CA,,356,0.288745417383123
CAA,CA,4,3,9.67741935483871
CWA,CA,4,42,22.58064516129032
RCRA,CA,4,0,0.0
