Program,State,CD,Facilities,Percent
CAA,MO,,10,0.21551724137931033
CWA,MO,,3331,30.825467332963168
RCRA,MO,,235,3.7769206043072967
CAA,MO,3,0,0.0
CWA,MO,3,838,38.49333945796968
RCRA,MO,3,28,4.430379746835443
