Date,Count
2001,30
2002,31
2003,43
2004,29
2005,21
2006,60
2007,32
2008,20
2009,89
2010,39
2011,16
2012,27
2013,26
2014,45
2015,78
2016,49
2017,56
2018,34
2019,40
2020,18
