Date,Count
2001,3
2002,4
2003,4
2004,8
2005,2
2006,8
2007,6
2008,4
2009,2
2010,4
2011,6
2012,6
2013,3
2014,5
2015,7
2016,11
2017,14
2018,23
2019,8
2020,5
