Program,State,CD,Facilities,Percent
CAA,FL,,81,2.038248616004026
CWA,FL,,508,2.3938551434899393
RCRA,FL,,192,0.6816729390044735
CAA,FL,5,4,1.9900497512437811
CWA,FL,5,39,3.9235412474849096
RCRA,FL,5,12,0.7172743574417215
