Date,Amount,Count
2001,0,1
2002,177117,3
2003,60000,2
2004,170000,5
2005,80000,8
2006,60000,3
2007,3200000,3
2008,335000,4
2009,170000,11
2010,1050000,2
2011,99000,5
2012,0,0
2013,6633334,8
2014,358455,5
2015,0,0
2016,80000,1
2017,0,0
2018,0,0
2019,62500,1
