Program,State,CD,Facilities,Percent
CAA,FL,,81,2.038248616004026
CWA,FL,,508,2.3938551434899393
RCRA,FL,,192,0.6816729390044735
CAA,FL,24,2,1.5625
CWA,FL,24,7,1.8617021276595744
RCRA,FL,24,5,0.47984644913627633
