Date,Sum_District,Sum_State
2010,5248693.922,158000438.54859495
2011,6406598.470000001,152226637.99525255
2012,6200646.388,136059139.74821326
2013,6200981.1620000005,139710236.56099996
2014,6503706.788000002,139772498.96399993
2015,6057135.138000001,122674620.66999993
2016,6107017.766000001,118936524.57599995
2017,5843311.0079999985,118932829.20099999
2018,5672637.9579,116049037.6908
