REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110017972764,SACRAMENTO COUNTY LANDFILL (KIEFER),3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017972764,38.51639,-121.19724
110000899010,SANTA FE PACIFIC PIPELINE LIMITED PARTNERSHIP,1,,http://echo.epa.gov/detailed-facility-report?fid=110000899010,38.57225,-121.3364
110024286075,SMUD COSUMNES POWER PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110024286075,38.3383,-121.1239
110042261343,AUTO BODY PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261343,38.569818,-121.25515700000001
110042261227,SPECIALIZED PARTS PLANET,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261227,38.57598,-121.26141000000001
110042261209,SUNRISE SUV & TRUCK PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261209,38.57747,-121.26291
110042261101,"PHOENIX AUTOMOTIVE BATTERIES, CORES",0,,http://echo.epa.gov/detailed-facility-report?fid=110042261101,38.579167,-121.262775
110042261218,FORD AUTO RECYCLERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261218,38.577059999999996,-121.2625
110039627972,"HYUNDAI,ISUKI,KIA& NISSAN AUTO RECYCLING",0,,http://echo.epa.gov/detailed-facility-report?fid=110039627972,38.58027,-121.26357
110042261236,CAPITAL ONE AUTO DISMANTLING,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261236,38.56438,-121.25222
110057093149,"AEROJET ROCKETDYNE, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110057093149,38.619927000000004,-121.19476200000001
110039596997,MRG AUTO RECYCLING,0,,http://echo.epa.gov/detailed-facility-report?fid=110039596997,38.56523,-121.2524
110042261361,SUBURN & SUZUKI PARTS PLANET,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261361,38.57232,-121.2541
110039628098,VOLVO  SAAB AUTO DISMANTLERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110039628098,38.574220000000004,-121.25962
110042261307,EUROPEAN LUXARY PART PLANET,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261307,38.57267,-121.26148
110039628070,INFINITI PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110039628070,38.5733,-121.25868999999999
110065851037,CAPITAL ONE AUTO DISMANTLERNA INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110065851037,38.567801,-121.25313500000001
110042261325,IMPORT PARTS HONDA & ACURA PARTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110042261325,38.5695,-121.25483999999999
110039628052,HAT AUTO RECYCLING,0,,http://echo.epa.gov/detailed-facility-report?fid=110039628052,38.569818,-121.25515700000001
110024263660,V&O AUTO DISMANTLER,0,,http://echo.epa.gov/detailed-facility-report?fid=110024263660,38.577471,-121.26121100000002
