Program,State,CD,Facilities,Percent
CAA,CA,,185,13.633014001473839
CWA,CA,,1363,12.946428571428573
RCRA,CA,,356,0.288745417383123
CAA,CA,7,1,3.125
CWA,CA,7,45,33.33333333333333
RCRA,CA,7,5,0.8183306055646482
