Date,Count
2001,5
2002,42
2003,49
2004,72
2005,81
2006,95
2007,70
2008,53
2009,94
2010,65
2011,81
2012,75
2013,68
2014,65
2015,53
2016,72
2017,73
2018,74
2019,43
2020,32
