Program,State,CD,Facilities,Percent
CAA,AR,,34,2.311352821210061
CWA,AR,,867,18.613138686131386
RCRA,AR,,39,1.566265060240964
CAA,AR,4,18,4.568527918781726
CWA,AR,4,329,24.924242424242422
RCRA,AR,4,16,2.763385146804836
