Date,Sum_District,Sum_State
2010,8790582.043461999,151171871.46350703
2011,8588519.879797002,148072897.219913
2012,7648771.4443700025,141290014.31923595
2013,7778094.1340000015,137643226.25300005
2014,7767192.55,142971732.34090617
2015,7323355.109999999,142140197.74669474
2016,6761716.106000001,143087359.8518589
2017,6924225.511999999,141428566.04352307
2018,6704398.11,148107518.19733655
