Date,Amount,Count
2001,239136.0,27
2002,42800.0,26
2003,287874.0,31
2004,85331.0,26
2005,375212.0,41
2006,429496.0,45
2007,379312.05,31
2008,238656.0,33
2009,596134.25,20
2010,4940.0,16
2011,102991.5,17
2012,106460.0,14
2013,106098.0,23
2014,535730.0,24
2015,78149.0,21
2016,2970.0,23
2017,0.0,13
2018,132817.0,33
2019,338400.0,62
2020,82044.0,36
