Date,Count
2001,134
2002,95
2003,105
2004,90
2005,208
2006,106
2007,63
2008,49
2009,61
2010,41
2011,40
2012,51
2013,38
2014,44
2015,32
2016,26
2017,25
2018,19
2019,18
2020,5
