Program,State,CD,Facilities,Percent
CAA,NM,,7,0.14274061990212072
CWA,NM,,416,12.717823295628246
RCRA,NM,,37,1.3920240782543265
CAA,NM,3,4,0.49079754601227
CWA,NM,3,164,13.036565977742448
RCRA,NM,3,9,1.2605042016806722
