Date,Count
2001,5
2002,49
2003,75
2004,42
2005,53
2006,43
2007,142
2008,271
2009,107
2010,82
2011,92
2012,89
2013,101
2014,93
2015,94
2016,111
2017,98
2018,89
2019,107
2020,61
