,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2277,CABINET MFG FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000464881,29.477840000000004,-98.594
2427,HI-TECH CLEANERS & LAUNDRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110006129590,29.402244,-98.63163
4042,AUTO MAINTENANCE MEN,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878237,29.49588,-98.49927
10830,US DEPARTMENT OF THE AIR FORCE,0,,http://echo.epa.gov/detailed-facility-report?fid=110042004915,29.3787,-98.55167
12742,VULCAN MATERIALS COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110007203301,29.37608,-98.61203
20178,SOUTHWEST RESEARCH INSTITUTE,0,,http://echo.epa.gov/detailed-facility-report?fid=110025226743,29.451390000000004,-98.6084
20558,JOYSON SAFTEY SYSTEMS ACQUISITION,0,,http://echo.epa.gov/detailed-facility-report?fid=110000825689,29.46544,-98.70958
21589,STANDARD AREO PLATING SHOP,0,,http://echo.epa.gov/detailed-facility-report?fid=110005187172,29.378351,-98.567204
25287,GILMORE'S DRY CLEANING & LAUNDRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001877764,29.490240000000004,-98.52599
26418,UTSA CENTRAL ENERGY PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110001871065,29.587658,-98.622148
27850,GENE'S CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001879619,29.481593,-98.50784
29227,ALMOS PARK CEHVRON & AUTO CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878255,29.46668,-98.4918
31531,KWIK-N-NEAT CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001873241,29.41692,-98.62967
32836,ROSE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001873143,29.525465000000004,-98.600722
33026,COMET 1 HOUR CLEANER,0,,http://echo.epa.gov/detailed-facility-report?fid=110001879664,29.51048,-98.74513
35691,KWIK-N-NEAT DRY CLEANERS #25,0,,http://echo.epa.gov/detailed-facility-report?fid=110006533536,29.356690000000004,-98.50509
38878,CLARK AUTOMOTIVE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878503,29.516705,-98.528615
44366,ZEE MANUFACTURING LTD.,0,,http://echo.epa.gov/detailed-facility-report?fid=110012182164,29.40608,-98.57505
44532,US DOD USAF LACKLAND AFB,0,,http://echo.epa.gov/detailed-facility-report?fid=110042005022,29.386,-98.604
44593,EXHAUST CENTERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001878512,29.475340000000006,-98.49928
