Date,Count
2001,176
2002,222
2003,209
2004,281
2005,304
2006,394
2007,300
2008,250
2009,387
2010,205
2011,255
2012,367
2013,270
2014,206
2015,163
2016,174
2017,124
2018,122
2019,117
2020,64
