Program,State,CD,Facilities,Percent
CAA,OK,,32,0.22852245947297006
CWA,OK,,416,39.31947069943289
RCRA,OK,,23,0.66493206128939
CAA,OK,5,0,0.0
CWA,OK,5,42,50.0
RCRA,OK,5,5,0.7092198581560284
