Date,Sum_District,Sum_State
2010,6006747.312550001,70714346.05408798
2011,15981448.492000006,92858222.70942502
2012,19040858.081075005,93399581.45198092
2013,16142662.055999998,89394561.81199999
2014,16017860.841999998,88952107.23299998
2015,18285566.534000006,87139944.20113003
2016,18003688.6294,89863367.42739998
2017,16637690.005300006,86322220.08230002
2018,16049707.810700001,90819705.09792578
