Program,State,CD,Facilities,Percent
CAA,NJ,,16,0.26468155500413565
CWA,NJ,,2206,20.388170055452864
RCRA,NJ,,276,2.3695054945054945
CAA,NJ,12,2,0.5361930294906166
CWA,NJ,12,135,21.12676056338028
RCRA,NJ,12,25,2.676659528907923
