Date,Count
2001,96
2002,86
2003,65
2004,62
2005,101
2006,99
2007,183
2008,415
2009,390
2010,453
2011,460
2012,433
2013,464
2014,568
2015,541
2016,536
2017,484
2018,604
2019,335
2020,105
