Program,State,CD,Facilities,Percent
CAA,CO,,54,0.27760641579272055
CWA,CO,,1834,20.33259423503326
RCRA,CO,,51,0.8561356387443344
CAA,CO,3,22,0.7462686567164178
CWA,CO,3,560,28.586013272077594
RCRA,CO,3,4,0.5242463958060288
