Program,State,CD,Facilities,Percent
CAA,IN,,160,8.639308855291576
CWA,IN,,912,7.800205268559698
RCRA,IN,,190,2.183657050913688
CAA,IN,5,8,7.6923076923076925
CWA,IN,5,64,4.610951008645533
RCRA,IN,5,14,1.866666666666667
