Program,State,CD,Facilities,Percent
CAA,MA,,78,1.9417475728155338
CWA,MA,,492,10.962566844919785
RCRA,MA,,354,1.9710467706013364
CAA,MA,7,3,0.7692307692307693
CWA,MA,7,33,9.969788519637463
RCRA,MA,7,15,0.9351620947630923
