Date,Amount,Count
2001,644671,18
2002,24343,1
2003,207320,2
2004,35550,6
2005,165220,9
2006,159000,22
2007,125970,14
2008,132704,17
2009,242575,15
2010,40200,2
2011,7500,3
2012,24000,2
2013,28400,4
2014,71290,4
2015,0,0
2016,31500,1
2017,530000,2
2018,0,0
2019,12800,1
