Date,Sum_District,Sum_State
2010,409861.13600000006,35731684.215411
2011,467325.148,42358592.899424985
2012,586223.502,40985834.137072
2013,726252.9959999999,41450835.693299994
2014,876221.3800000001,37356516.04784
2015,993629.5679999999,37110158.03762503
2016,1026733.8019999999,32603941.85797001
2017,800001.26,34286658.71891
2018,1074712.9019999998,32111609.855772864
