Program,State,CD,Facilities,Percent
CAA,LA,,45,0.5092225868507413
CWA,LA,,3977,26.970025769700257
RCRA,LA,,231,1.3316423589093214
CAA,LA,3,10,1.4947683109118086
CWA,LA,3,779,28.18379160636758
RCRA,LA,3,34,1.0287443267776097
