Date,Count
2001,3
2002,4
2003,23
2004,27
2005,17
2006,7
2007,9
2008,14
2009,2
2010,12
2011,8
2012,5
2013,0
2014,6
2015,0
2016,4
2017,6
2018,4
2019,16
2020,4
