Date,Count
2001,2
2002,4
2003,2
2004,4
2005,2
2006,2
2007,2
2008,9
2009,2
2010,0
2011,0
2012,0
2013,0
2014,6
2015,0
2016,2
2017,0
2018,4
2019,9
2020,4
