Date,Count
2001,0
2002,0
2003,6
2004,8
2005,3
2006,1
2007,3
2008,2
2009,0
2010,13
2011,13
2012,12
2013,0
2014,0
2015,0
2016,0
2017,2
2018,0
2019,4
