Program,State,CD,Facilities,Percent
CAA,GA,,39,0.9906019812039624
CWA,GA,,2109,4.4059581757787205
RCRA,GA,,105,2.0787962779647593
CAA,GA,3,2,0.7299270072992701
CWA,GA,3,181,3.5827395091053047
RCRA,GA,3,8,2.2988505747126435
