Program,State,CD,Facilities,Percent
CAA,AZ,,5,1.25
CWA,AZ,,84,10.5
RCRA,AZ,,39,0.9215500945179583
CAA,AZ,8,0,0.0
CWA,AZ,8,3,17.647058823529413
RCRA,AZ,8,0,0.0
