Program,State,CD,Facilities,Percent
CAA,CO,,54,0.27760641579272055
CWA,CO,,1834,20.33259423503326
RCRA,CO,,51,0.8561356387443344
CAA,CO,7,3,0.3856041131105398
CWA,CO,7,133,17.85234899328859
RCRA,CO,7,12,1.3407821229050279
