Date,Sum_District,Sum_State
2010,5685187.938,50655627.953942984
2011,6227791.542,65918155.091817096
2012,4971996.341999999,67443293.15744393
2013,4982076.29,67650780.993
2014,4987065.976,69427258.76298
2015,4746593.248,67408488.12164798
2016,4971231.224,73874892.29988207
2017,4063651.331999999,73164790.52328297
2018,3283211.6539999996,78365210.30605794
