Date,Count
2001,467
2002,277
2003,341
2004,310
2005,289
2006,299
2007,510
2008,625
2009,607
2010,780
2011,760
2012,753
2013,670
2014,861
2015,764
2016,729
2017,682
2018,769
2019,551
2020,228
